student_id	subject_id	evaluation_date	comments	point
OGB/2024/165	subject_18	10/4/2024	Very bad performance	0
OGB/2024/165	subject_6	9/12/2024	Very bad performance	0
OGB/2024/165	subject_26	9/14/2024	Good performance	8
OGB/2024/165	subject_2	9/10/2024	Very bad performance	0
OGB/2024/165	subject_27	9/12/2024	Good performance	8
OGB/2024/165	subject_15	9/16/2024	Very bad performance	0
OGB/2024/165	subject_28	9/21/2024	Average performance	4
OGB/2024/165	subject_13	10/7/2024	Good performance	8
OGB/2024/165	subject_29	9/19/2024	Excellent performance	10
OGB/2024/165	subject_23	9/24/2024	Excellent performance	10
OGB/2024/166	subject_17	9/8/2024	Below average performance	2
OGB/2024/166	subject_2	9/22/2024	Very bad performance	0
OGB/2024/166	subject_5	9/23/2024	Average performance	4
OGB/2024/166	subject_27	10/4/2024	Very bad performance	0
OGB/2024/166	subject_22	9/27/2024	Good performance	8
OGB/2024/166	subject_6	10/6/2024	Good performance	8
OGB/2024/166	subject_18	9/12/2024	Below average performance	2
OGB/2024/166	subject_24	10/7/2024	Below average performance	2
OGB/2024/166	subject_29	9/8/2024	Excellent performance	10
OGB/2024/167	subject_3	9/18/2024	Fair performance	6
OGB/2024/167	subject_5	10/2/2024	Below average performance	2
OGB/2024/167	subject_4	9/26/2024	Below average performance	2
OGB/2024/167	subject_1	10/1/2024	Excellent performance	10
OGB/2024/167	subject_9	9/30/2024	Good performance	8
OGB/2024/167	subject_7	9/8/2024	Very bad performance	0
OGB/2024/167	subject_6	9/18/2024	Below average performance	2
OGB/2024/167	subject_8	9/23/2024	Excellent performance	10
OGB/2024/168	subject_7	10/5/2024	Excellent performance	10
OGB/2024/168	subject_3	9/16/2024	Very bad performance	0
OGB/2024/168	subject_4	9/12/2024	Below average performance	2
OGB/2024/168	subject_8	9/24/2024	Fair performance	6
OGB/2024/168	subject_9	9/7/2024	Below average performance	2
OGB/2024/168	subject_5	9/23/2024	Excellent performance	10
OGB/2024/168	subject_6	9/19/2024	Very bad performance	0
OGB/2024/168	subject_2	9/27/2024	Excellent performance	10
OGB/2024/168	subject_10	9/20/2024	Very bad performance	0
OGB/2024/168	subject_1	9/17/2024	Excellent performance	10
OGB/2024/169	subject_4	9/26/2024	Good performance	8
OGB/2024/169	subject_10	9/23/2024	Fair performance	6
OGB/2024/169	subject_7	9/23/2024	Excellent performance	10
OGB/2024/169	subject_9	9/18/2024	Fair performance	6
OGB/2024/169	subject_5	9/18/2024	Fair performance	6
OGB/2024/169	subject_1	10/3/2024	Good performance	8
OGB/2024/169	subject_2	9/19/2024	Very bad performance	0
OGB/2024/169	subject_6	9/10/2024	Excellent performance	10
OGB/2024/169	subject_8	9/16/2024	Below average performance	2
OGB/2024/169	subject_3	9/28/2024	Good performance	8
OGB/2024/170	subject_29	10/2/2024	Fair performance	6
OGB/2024/170	subject_27	9/21/2024	Excellent performance	10
OGB/2024/170	subject_5	9/30/2024	Below average performance	2
OGB/2024/170	subject_2	9/8/2024	Excellent performance	10
OGB/2024/170	subject_16	9/12/2024	Excellent performance	10
OGB/2024/170	subject_25	9/15/2024	Very bad performance	0
OGB/2024/170	subject_14	9/25/2024	Excellent performance	10
OGB/2024/170	subject_18	9/16/2024	Excellent performance	10
OGB/2024/171	subject_13	9/13/2024	Good performance	8
OGB/2024/171	subject_21	9/29/2024	Fair performance	6
OGB/2024/171	subject_2	10/6/2024	Below average performance	2
OGB/2024/171	subject_23	10/2/2024	Very bad performance	0
OGB/2024/171	subject_27	9/21/2024	Average performance	4
OGB/2024/171	subject_14	9/22/2024	Excellent performance	10
OGB/2024/171	subject_28	9/20/2024	Excellent performance	10
OGB/2024/171	subject_5	9/7/2024	Very bad performance	0
OGB/2024/171	subject_1	10/6/2024	Excellent performance	10
OGB/2024/172	subject_6	9/20/2024	Average performance	4
OGB/2024/172	subject_13	9/13/2024	Average performance	4
OGB/2024/172	subject_24	9/30/2024	Very bad performance	0
OGB/2024/172	subject_14	9/16/2024	Good performance	8
OGB/2024/172	subject_28	9/27/2024	Below average performance	2
OGB/2024/172	subject_26	9/8/2024	Excellent performance	10
OGB/2024/172	subject_17	9/28/2024	Good performance	8
OGB/2024/172	subject_16	9/20/2024	Excellent performance	10
OGB/2024/172	subject_25	9/17/2024	Average performance	4
OGB/2024/173	subject_18	10/1/2024	Excellent performance	10
OGB/2024/173	subject_26	9/27/2024	Excellent performance	10
OGB/2024/173	subject_25	9/30/2024	Average performance	4
OGB/2024/173	subject_16	9/26/2024	Excellent performance	10
OGB/2024/173	subject_1	9/29/2024	Good performance	8
OGB/2024/173	subject_15	9/20/2024	Fair performance	6
OGB/2024/173	subject_14	9/9/2024	Fair performance	6
OGB/2024/173	subject_6	10/4/2024	Very bad performance	0
OGB/2024/174	subject_18	9/26/2024	Very bad performance	0
OGB/2024/174	subject_27	9/21/2024	Very bad performance	0
OGB/2024/174	subject_22	9/14/2024	Excellent performance	10
OGB/2024/174	subject_5	9/15/2024	Excellent performance	10
OGB/2024/174	subject_14	9/14/2024	Very bad performance	0
OGB/2024/174	subject_25	9/18/2024	Good performance	8
OGB/2024/174	subject_17	9/23/2024	Very bad performance	0
OGB/2024/174	subject_23	10/2/2024	Very bad performance	0
OGB/2024/175	subject_21	9/28/2024	Fair performance	6
OGB/2024/175	subject_24	9/20/2024	Good performance	8
OGB/2024/175	subject_29	9/20/2024	Very bad performance	0
OGB/2024/175	subject_25	9/21/2024	Below average performance	2
OGB/2024/175	subject_5	10/5/2024	Excellent performance	10
OGB/2024/175	subject_26	9/16/2024	Fair performance	6
OGB/2024/175	subject_15	9/24/2024	Below average performance	2
OGB/2024/175	subject_14	9/27/2024	Very bad performance	0
OGB/2024/176	subject_5	9/14/2024	Excellent performance	10
OGB/2024/176	subject_7	10/5/2024	Excellent performance	10
OGB/2024/176	subject_2	9/26/2024	Good performance	8
OGB/2024/176	subject_3	9/17/2024	Fair performance	6
OGB/2024/176	subject_10	9/25/2024	Very bad performance	0
OGB/2024/176	subject_4	9/8/2024	Very bad performance	0
OGB/2024/176	subject_9	9/30/2024	Fair performance	6
OGB/2024/176	subject_8	9/11/2024	Below average performance	2
OGB/2024/176	subject_1	9/17/2024	Excellent performance	10
OGB/2024/176	subject_6	9/25/2024	Good performance	8
OGB/2024/177	subject_2	9/8/2024	Below average performance	2
OGB/2024/177	subject_3	10/7/2024	Below average performance	2
OGB/2024/177	subject_4	9/27/2024	Very bad performance	0
OGB/2024/177	subject_1	9/24/2024	Below average performance	2
OGB/2024/177	subject_6	9/17/2024	Good performance	8
OGB/2024/177	subject_9	9/11/2024	Excellent performance	10
OGB/2024/177	subject_10	9/28/2024	Very bad performance	0
OGB/2024/177	subject_7	10/5/2024	Fair performance	6
OGB/2024/178	subject_25	9/28/2024	Very bad performance	0
OGB/2024/178	subject_6	9/11/2024	Good performance	8
OGB/2024/178	subject_27	10/2/2024	Excellent performance	10
OGB/2024/178	subject_13	9/9/2024	Excellent performance	10
OGB/2024/178	subject_17	9/12/2024	Excellent performance	10
OGB/2024/178	subject_24	9/9/2024	Excellent performance	10
OGB/2024/178	subject_15	9/24/2024	Excellent performance	10
OGB/2024/178	subject_21	9/29/2024	Excellent performance	10
OGB/2024/178	subject_5	9/9/2024	Excellent performance	10
OGB/2024/179	subject_10	9/12/2024	Average performance	4
OGB/2024/179	subject_6	10/7/2024	Good performance	8
OGB/2024/179	subject_5	9/13/2024	Good performance	8
OGB/2024/179	subject_1	9/29/2024	Very bad performance	0
OGB/2024/179	subject_2	9/17/2024	Excellent performance	10
OGB/2024/179	subject_8	9/28/2024	Good performance	8
OGB/2024/179	subject_7	9/28/2024	Fair performance	6
OGB/2024/179	subject_3	9/8/2024	Excellent performance	10
OGB/2024/179	subject_9	10/5/2024	Good performance	8
OGB/2024/180	subject_17	10/7/2024	Good performance	8
OGB/2024/180	subject_18	9/23/2024	Very bad performance	0
OGB/2024/180	subject_21	10/7/2024	Very bad performance	0
OGB/2024/180	subject_13	10/1/2024	Excellent performance	10
OGB/2024/180	subject_16	9/29/2024	Good performance	8
OGB/2024/180	subject_27	9/11/2024	Below average performance	2
OGB/2024/180	subject_28	10/1/2024	Below average performance	2
OGB/2024/180	subject_15	9/22/2024	Below average performance	2
OGB/2024/180	subject_29	10/3/2024	Below average performance	2
OGB/2024/181	subject_10	9/29/2024	Fair performance	6
OGB/2024/181	subject_6	9/19/2024	Very bad performance	0
OGB/2024/181	subject_9	9/17/2024	Good performance	8
OGB/2024/181	subject_2	9/7/2024	Very bad performance	0
OGB/2024/181	subject_1	9/19/2024	Good performance	8
OGB/2024/181	subject_3	9/29/2024	Very bad performance	0
OGB/2024/181	subject_4	10/1/2024	Fair performance	6
OGB/2024/181	subject_8	9/15/2024	Excellent performance	10
OGB/2024/181	subject_5	9/10/2024	Fair performance	6
OGB/2024/181	subject_7	9/20/2024	Fair performance	6
OGB/2024/182	subject_1	9/7/2024	Average performance	4
OGB/2024/182	subject_28	10/1/2024	Good performance	8
OGB/2024/182	subject_21	9/13/2024	Fair performance	6
OGB/2024/182	subject_23	9/25/2024	Very bad performance	0
OGB/2024/182	subject_6	9/22/2024	Below average performance	2
OGB/2024/182	subject_24	9/25/2024	Very bad performance	0
OGB/2024/182	subject_13	9/22/2024	Excellent performance	10
OGB/2024/182	subject_29	10/4/2024	Good performance	8
OGB/2024/182	subject_26	9/12/2024	Fair performance	6
OGB/2024/182	subject_5	9/29/2024	Excellent performance	10
OGB/2024/183	subject_8	9/15/2024	Good performance	8
OGB/2024/183	subject_7	9/26/2024	Very bad performance	0
OGB/2024/183	subject_6	10/3/2024	Excellent performance	10
OGB/2024/183	subject_1	9/13/2024	Excellent performance	10
OGB/2024/183	subject_5	10/6/2024	Very bad performance	0
OGB/2024/183	subject_10	9/30/2024	Below average performance	2
OGB/2024/183	subject_9	9/21/2024	Good performance	8
OGB/2024/183	subject_2	9/24/2024	Fair performance	6
OGB/2024/183	subject_3	9/9/2024	Fair performance	6
OGB/2024/184	subject_24	10/2/2024	Very bad performance	0
OGB/2024/184	subject_5	9/16/2024	Fair performance	6
OGB/2024/184	subject_13	10/7/2024	Excellent performance	10
OGB/2024/184	subject_14	9/25/2024	Fair performance	6
OGB/2024/184	subject_23	9/12/2024	Excellent performance	10
OGB/2024/184	subject_26	9/18/2024	Excellent performance	10
OGB/2024/184	subject_16	10/6/2024	Excellent performance	10
OGB/2024/184	subject_21	9/28/2024	Good performance	8
OGB/2024/184	subject_28	9/23/2024	Good performance	8
OGB/2024/184	subject_6	9/28/2024	Fair performance	6
OGB/2024/185	subject_29	9/10/2024	Fair performance	6
OGB/2024/185	subject_28	9/29/2024	Excellent performance	10
OGB/2024/185	subject_14	10/6/2024	Excellent performance	10
OGB/2024/185	subject_22	9/18/2024	Fair performance	6
OGB/2024/185	subject_6	10/6/2024	Very bad performance	0
OGB/2024/185	subject_21	10/7/2024	Good performance	8
OGB/2024/185	subject_16	9/30/2024	Very bad performance	0
OGB/2024/185	subject_2	9/21/2024	Very bad performance	0
OGB/2024/185	subject_24	10/2/2024	Excellent performance	10
OGB/2024/186	subject_5	9/24/2024	Fair performance	6
OGB/2024/186	subject_13	9/28/2024	Excellent performance	10
OGB/2024/186	subject_22	9/23/2024	Very bad performance	0
OGB/2024/186	subject_16	9/29/2024	Good performance	8
OGB/2024/186	subject_2	9/26/2024	Below average performance	2
OGB/2024/186	subject_14	10/7/2024	Below average performance	2
OGB/2024/186	subject_29	10/5/2024	Excellent performance	10
OGB/2024/186	subject_27	9/20/2024	Excellent performance	10
OGB/2024/187	subject_5	9/13/2024	Very bad performance	0
OGB/2024/187	subject_22	9/12/2024	Below average performance	2
OGB/2024/187	subject_23	9/20/2024	Fair performance	6
OGB/2024/187	subject_13	9/18/2024	Below average performance	2
OGB/2024/187	subject_17	9/14/2024	Excellent performance	10
OGB/2024/187	subject_24	10/6/2024	Below average performance	2
OGB/2024/187	subject_26	9/10/2024	Very bad performance	0
OGB/2024/187	subject_15	9/28/2024	Fair performance	6
OGB/2024/187	subject_29	9/20/2024	Excellent performance	10
OGB/2024/187	subject_28	9/14/2024	Fair performance	6
OGB/2024/188	subject_14	10/7/2024	Excellent performance	10
OGB/2024/188	subject_15	9/24/2024	Below average performance	2
OGB/2024/188	subject_17	9/17/2024	Fair performance	6
OGB/2024/188	subject_23	10/6/2024	Excellent performance	10
OGB/2024/188	subject_18	9/19/2024	Very bad performance	0
OGB/2024/188	subject_29	10/1/2024	Excellent performance	10
OGB/2024/188	subject_6	9/14/2024	Below average performance	2
OGB/2024/188	subject_25	9/10/2024	Very bad performance	0
OGB/2024/188	subject_26	9/25/2024	Excellent performance	10
OGB/2024/188	subject_27	10/2/2024	Below average performance	2
OGB/2024/189	subject_14	9/16/2024	Excellent performance	10
OGB/2024/189	subject_25	9/9/2024	Excellent performance	10
OGB/2024/189	subject_28	10/7/2024	Very bad performance	0
OGB/2024/189	subject_24	9/20/2024	Good performance	8
OGB/2024/189	subject_6	9/16/2024	Excellent performance	10
OGB/2024/189	subject_5	9/27/2024	Excellent performance	10
OGB/2024/189	subject_29	9/29/2024	Excellent performance	10
OGB/2024/189	subject_21	9/10/2024	Excellent performance	10
OGB/2024/189	subject_17	9/21/2024	Excellent performance	10
OGB/2024/189	subject_18	10/1/2024	Excellent performance	10
OGB/2024/190	subject_13	9/12/2024	Excellent performance	10
OGB/2024/190	subject_15	9/16/2024	Very bad performance	0
OGB/2024/190	subject_22	9/29/2024	Excellent performance	10
OGB/2024/190	subject_25	9/26/2024	Excellent performance	10
OGB/2024/190	subject_1	9/7/2024	Fair performance	6
OGB/2024/190	subject_17	10/4/2024	Excellent performance	10
OGB/2024/190	subject_16	10/4/2024	Fair performance	6
OGB/2024/190	subject_18	9/9/2024	Good performance	8
OGB/2024/191	subject_6	10/7/2024	Good performance	8
OGB/2024/191	subject_1	9/13/2024	Very bad performance	0
OGB/2024/191	subject_9	9/30/2024	Good performance	8
OGB/2024/191	subject_10	9/29/2024	Excellent performance	10
OGB/2024/191	subject_5	9/23/2024	Very bad performance	0
OGB/2024/191	subject_7	9/30/2024	Good performance	8
OGB/2024/191	subject_3	10/3/2024	Excellent performance	10
OGB/2024/191	subject_8	9/11/2024	Fair performance	6
OGB/2024/191	subject_2	10/2/2024	Good performance	8
OGB/2024/191	subject_4	9/29/2024	Good performance	8
OGB/2024/192	subject_5	9/21/2024	Excellent performance	10
OGB/2024/192	subject_29	9/30/2024	Excellent performance	10
OGB/2024/192	subject_27	9/22/2024	Excellent performance	10
OGB/2024/192	subject_2	9/24/2024	Very bad performance	0
OGB/2024/192	subject_17	9/8/2024	Average performance	4
OGB/2024/192	subject_14	9/7/2024	Below average performance	2
OGB/2024/192	subject_21	10/3/2024	Below average performance	2
OGB/2024/192	subject_15	9/24/2024	Excellent performance	10
OGB/2024/192	subject_22	9/21/2024	Very bad performance	0
OGB/2024/192	subject_25	9/20/2024	Below average performance	2
OGB/2024/193	subject_2	9/28/2024	Below average performance	2
OGB/2024/193	subject_5	9/20/2024	Below average performance	2
OGB/2024/193	subject_6	9/28/2024	Fair performance	6
OGB/2024/193	subject_9	9/28/2024	Excellent performance	10
OGB/2024/193	subject_1	10/4/2024	Good performance	8
OGB/2024/193	subject_7	9/15/2024	Excellent performance	10
OGB/2024/193	subject_4	9/13/2024	Good performance	8
OGB/2024/193	subject_8	9/17/2024	Very bad performance	0
OGB/2024/193	subject_10	9/10/2024	Excellent performance	10
OGB/2024/193	subject_3	9/20/2024	Fair performance	6
OGB/2024/194	subject_2	9/10/2024	Excellent performance	10
OGB/2024/194	subject_24	9/16/2024	Very bad performance	0
OGB/2024/194	subject_6	10/7/2024	Fair performance	6
OGB/2024/194	subject_23	9/26/2024	Excellent performance	10
OGB/2024/194	subject_16	10/5/2024	Good performance	8
OGB/2024/194	subject_15	9/9/2024	Excellent performance	10
OGB/2024/194	subject_25	9/21/2024	Excellent performance	10
OGB/2024/194	subject_27	9/19/2024	Below average performance	2
OGB/2024/194	subject_1	9/16/2024	Fair performance	6
OGB/2024/194	subject_21	9/7/2024	Good performance	8
OGB/2024/195	subject_18	10/7/2024	Excellent performance	10
OGB/2024/195	subject_1	9/14/2024	Fair performance	6
OGB/2024/195	subject_28	9/11/2024	Below average performance	2
OGB/2024/195	subject_27	9/30/2024	Very bad performance	0
OGB/2024/195	subject_29	9/10/2024	Excellent performance	10
OGB/2024/195	subject_2	9/21/2024	Excellent performance	10
OGB/2024/195	subject_25	10/4/2024	Excellent performance	10
OGB/2024/195	subject_26	9/19/2024	Very bad performance	0
OGB/2024/195	subject_13	9/10/2024	Excellent performance	10
OGB/2024/195	subject_6	9/20/2024	Excellent performance	10
OGB/2024/196	subject_22	9/27/2024	Very bad performance	0
OGB/2024/196	subject_24	9/24/2024	Fair performance	6
OGB/2024/196	subject_26	10/5/2024	Below average performance	2
OGB/2024/196	subject_13	10/7/2024	Good performance	8
OGB/2024/196	subject_6	10/6/2024	Fair performance	6
OGB/2024/196	subject_15	9/28/2024	Very bad performance	0
OGB/2024/196	subject_25	10/7/2024	Excellent performance	10
OGB/2024/196	subject_21	9/22/2024	Very bad performance	0
OGB/2024/197	subject_6	9/12/2024	Excellent performance	10
OGB/2024/197	subject_7	9/20/2024	Excellent performance	10
OGB/2024/197	subject_9	9/22/2024	Fair performance	6
OGB/2024/197	subject_2	9/14/2024	Fair performance	6
OGB/2024/197	subject_8	9/22/2024	Excellent performance	10
OGB/2024/197	subject_3	9/13/2024	Good performance	8
OGB/2024/197	subject_5	9/19/2024	Excellent performance	10
OGB/2024/197	subject_10	9/23/2024	Good performance	8
OGB/2024/197	subject_4	9/8/2024	Below average performance	2
OGB/2024/197	subject_1	9/12/2024	Excellent performance	10
OGB/2024/198	subject_15	9/28/2024	Excellent performance	10
OGB/2024/198	subject_27	10/3/2024	Very bad performance	0
OGB/2024/198	subject_1	9/7/2024	Fair performance	6
OGB/2024/198	subject_2	9/29/2024	Very bad performance	0
OGB/2024/198	subject_13	9/21/2024	Very bad performance	0
OGB/2024/198	subject_23	9/11/2024	Fair performance	6
OGB/2024/198	subject_29	9/14/2024	Excellent performance	10
OGB/2024/198	subject_17	10/7/2024	Good performance	8
OGB/2024/198	subject_26	9/19/2024	Good performance	8
OGB/2024/199	subject_15	9/12/2024	Below average performance	2
OGB/2024/199	subject_27	9/21/2024	Fair performance	6
OGB/2024/199	subject_26	9/14/2024	Excellent performance	10
OGB/2024/199	subject_5	9/14/2024	Excellent performance	10
OGB/2024/199	subject_2	10/2/2024	Excellent performance	10
OGB/2024/199	subject_23	10/3/2024	Good performance	8
OGB/2024/199	subject_28	9/17/2024	Very bad performance	0
OGB/2024/199	subject_16	9/13/2024	Excellent performance	10
OGB/2024/199	subject_17	9/9/2024	Very bad performance	0
OGB/2024/199	subject_18	9/7/2024	Very bad performance	0
OGB/2024/200	subject_17	9/28/2024	Fair performance	6
